X,Y,Pressure,TiltX,TiltY,Time,Color
551.107518189167,490.914886245525,0.278797596693039,3720.0,2295.0,1.7198049,0
549.474997112831,489.861646841437,0.29613184928894,3720.0,2295.0,1.7355009,0
548.000461947107,488.755745467144,0.341542690992355,3720.0,2295.0,1.7511029,0
546.894560572814,487.860491973669,0.43627068400383,3720.0,2295.0,1.7667653,0
546.578588751588,487.544520152443,0.496330201625824,3720.0,2295.0,1.7824317,0
546.420602840975,487.175886361012,0.541985213756561,3720.0,2295.0,1.7979228,0
546.420602840975,487.175886361012,0.578606843948364,3720.0,2295.0,1.8135455,0
546.420602840975,487.175886361012,0.609369039535522,3720.0,2295.0,1.8291685,0
547.052546483428,487.123224390807,0.611322164535522,3720.0,2295.0,1.8291685,0
547.421180274859,487.386534241829,0.614251911640167,3720.0,2295.0,1.8447963,0
548.737729529969,488.387111675713,0.623041093349457,3720.0,2295.0,1.860443,0
551.107518189167,490.86222427532,0.64769971370697,3720.0,2295.0,1.87604,0
554.214574431228,493.969280517381,0.673334836959839,3720.0,2295.0,1.87604,0
554.951842014089,494.759210070447,0.677241146564484,3720.0,2295.0,1.8916668,0
557.426954613697,497.339646610463,0.688471794128418,3720.0,2295.0,1.8916668,0
559.059475690034,499.024829657004,0.692622244358063,3720.0,2295.0,1.9072887,0
564.167686799861,504.396350617854,0.708735764026642,3706.0,2328.0,1.9072887,0
565.273588174154,505.554913962351,0.712642073631287,3706.0,2328.0,1.922909,0
568.538630326828,508.503984293798,0.724361002445221,3706.0,2328.0,1.922909,0
569.749855641529,509.451899757478,0.728267312049866,3706.0,2328.0,1.9385437,0
573.120221734611,512.927589790969,0.7397421002388,3706.0,2328.0,1.9385437,0
574.331447049313,514.349462986488,0.743404269218445,3706.0,2328.0,1.9542683,0
578.281094814644,519.194364245294,0.752925932407379,3691.0,2361.0,1.9542683,0
579.702968010163,520.774223351426,0.755855619907379,3677.0,2393.0,1.9697798,0
587.022981868576,528.357547060862,0.768795311450958,3662.0,2425.0,1.9697798,0
588.392193093891,529.568772375563,0.770992577075958,3662.0,2425.0,1.9854134,0
591.235939484929,532.359856796397,0.777584493160248,3662.0,2425.0,2.0010728,0
593.447742233514,534.887631366209,0.782467365264893,3630.0,2491.0,2.0010728,0
594.71162951842,536.309504561728,0.784908831119537,3614.0,2523.0,2.0167721,0
599.977826538861,542.418293105439,0.789791703224182,3561.0,2621.0,2.0167721,0
602.136967317242,544.998729645456,0.789791703224182,3561.0,2621.0,2.0322726,0
608.298417831158,552.424067444278,0.798092603683472,3526.0,2682.0,2.0480103,0
609.720291026677,554.161912461023,0.798092603683472,3526.0,2682.0,2.0635208,0
617.830234438157,564.588982561497,0.801998913288116,3526.0,2682.0,2.0635208,0
619.831389305925,567.064095161104,0.804196238517761,3526.0,2682.0,2.079145,0
627.467374985564,576.174616006467,0.804196238517761,3526.0,2682.0,2.0947681,0
634.840050814182,584.705855179582,0.808102548122406,3526.0,2682.0,2.1103921,0
640.422219655849,590.235362051045,0.814206123352051,3526.0,2682.0,2.1103921,0
642.212726642799,591.973207067791,0.816403448581696,3526.0,2682.0,2.126024,0
648.953458828964,598.924587134773,0.82104218006134,3476.0,2640.0,2.126024,0
650.533317935096,600.609770181314,0.823483645915985,3429.0,2600.0,2.1416479,0
656.642106478808,607.087192516457,0.833249390125275,3380.0,2559.0,2.1573449,0
